Year,Country,Population,Sugar,Female_BMI,Male_BMI,Av_BMI,GDP,Life_Expectency,Continent
2000,Mexico,102808590.0,134.25,27.69228,26.64478,27.16853,8780.0,74.6,North America
2001,Mexico,104239563.0,131.51,27.83824,26.74807,27.293155,8890.0,74.9,North America
2002,Mexico,105578297.0,134.25,27.97481,26.84663,27.41072,9140.0,74.9,North America
2003,Mexico,106888418.0,131.51,28.10605,26.94203,27.52404,10480.0,74.9,North America
2004,Mexico,108257822.0,131.51,28.23603,27.03794,27.636985,11140.0,75.2,North America
1980,Moldova,4009843.0,,26.94728,24.73103,25.839154999999998,,64.8,Europe
1981,Moldova,4048617.0,,26.9492,24.71636,25.83278,,65.0,Europe
1982,Moldova,4089860.0,,26.95458,24.70478,25.82968,,65.1,Europe
1983,Moldova,4132440.0,,26.96267,24.69535,25.82901,,65.5,Europe
1984,Moldova,4174621.0,,26.97467,24.69167,25.83317,,65.8,Europe
1985,Moldova,4214911.0,,26.97309,24.68037,25.826729999999998,,65.4,Europe
1986,Moldova,4253162.0,,26.97522,24.66774,25.82148,,66.9,Europe
1987,Moldova,4289099.0,,26.97716,24.65955,25.818355,,67.6,Europe
1988,Moldova,4320927.0,,26.98598,24.65856,25.822270000000003,,67.5,Europe
1989,Moldova,4346449.0,,26.99557,24.65603,25.8258,3280.0,67.5,Europe
1990,Moldova,4364114.0,,27.01067,24.65421,25.83244,3310.0,67.2,Europe
1991,Moldova,4373582.0,,27.00339,24.63374,25.818565,2870.0,66.5,Europe
1992,Moldova,4375312.0,95.89,26.95322,24.57371,25.763465,2070.0,66.6,Europe
1993,Moldova,4369649.0,93.15,26.91358,24.52099,25.717285,2100.0,66.5,Europe
1994,Moldova,4357283.0,71.23,26.80137,24.41854,25.609955,1470.0,65.0,Europe
1995,Moldova,4339082.0,65.75,26.69017,24.30591,25.49804,1480.0,64.6,Europe
1996,Moldova,4314693.0,71.23,26.58236,24.2017,25.39203,1500.0,65.3,Europe
1997,Moldova,4284931.0,65.75,26.50634,24.11505,25.310695000000003,1550.0,67.0,Europe
1998,Moldova,4253280.0,65.75,26.45275,24.02066,25.236705,1460.0,67.7,Europe
1999,Moldova,4224270.0,65.75,26.40681,23.93918,25.172995,1440.0,67.5,Europe
2000,Moldova,4201088.0,68.49,26.37499,23.90064,25.137815,1490.0,67.6,Europe
2001,Moldova,4185513.0,73.97,26.39955,23.8677,25.133625000000002,1700.0,68.1,Europe
2002,Moldova,4176647.0,76.71,26.45503,23.87107,25.16305,1870.0,68.5,Europe
2003,Moldova,4171686.0,82.19,26.53151,23.89259,25.212049999999998,2140.0,68.8,Europe
2004,Moldova,4166371.0,82.19,26.62949,23.92992,25.279705,2400.0,69.1,Europe
1980,Mongolia,1689622.0,63.01,24.37897,23.4988,23.938885,,59.0,Asia
1981,Mongolia,1733479.0,57.53,24.45366,23.52186,23.98776,1040.0,59.2,Asia
1982,Mongolia,1777727.0,60.27,24.53027,23.54675,24.038510000000002,1160.0,59.5,Asia
1983,Mongolia,1823215.0,54.8,24.60726,23.56861,24.087935,1240.0,59.9,Asia
1984,Mongolia,1871087.0,54.8,24.67765,23.59294,24.135295,1320.0,60.4,Asia
1985,Mongolia,1921885.0,52.06,24.73713,23.61857,24.17785,1390.0,60.9,Asia
1986,Mongolia,1976311.0,63.01,24.80272,23.65152,24.22712,1550.0,61.5,Asia
1987,Mongolia,2033345.0,57.53,24.85769,23.68385,24.27077,1590.0,62.0,Asia
1988,Mongolia,2089716.0,60.27,24.91199,23.71549,24.31374,1670.0,62.2,Asia
1989,Mongolia,2141006.0,60.27,24.959,23.74836,24.35368,1640.0,62.3,Asia
1990,Mongolia,2184145.0,63.01,24.99423,23.78044,24.387335,1730.0,62.5,Asia
1991,Mongolia,2217920.0,46.58,25.0021,23.79683,24.399465,1630.0,62.6,Asia
1992,Mongolia,2243506.0,27.4,24.97255,23.79353,24.38304,1470.0,62.5,Asia
1993,Mongolia,2263204.0,32.88,24.93691,23.79059,24.363750000000003,1420.0,62.2,Asia
1994,Mongolia,2280495.0,30.14,24.91049,23.7941,24.352294999999998,1490.0,62.1,Asia
1995,Mongolia,2298038.0,24.66,24.91348,23.80494,24.359209999999997,1610.0,61.7,Asia
1996,Mongolia,2316571.0,24.66,24.93227,23.81547,24.37387,1680.0,61.5,Asia
1997,Mongolia,2335694.0,27.4,24.9603,23.84189,24.401094999999998,1760.0,61.7,Asia
1998,Mongolia,2355588.0,27.4,24.99614,23.8837,24.43992,1850.0,62.0,Asia
1999,Mongolia,2376165.0,24.66,25.03476,23.93297,24.483865,1910.0,62.4,Asia
2000,Mongolia,2397438.0,30.14,25.08182,23.98707,24.534444999999998,1950.0,62.8,Asia
2001,Mongolia,2419729.0,32.88,25.14161,24.051,24.596305,2040.0,63.1,Asia
2002,Mongolia,2443503.0,32.88,25.20751,24.12177,24.66464,2150.0,63.4,Asia
2003,Mongolia,2469045.0,32.88,25.28025,24.20976,24.745005,2310.0,63.5,Asia
2004,Mongolia,2496621.0,32.88,25.35722,24.31712,24.83717,2600.0,63.7,Asia
1980,Montenegro,580755.0,,25.97845,25.502,25.740225,,74.0,Europe
1981,Montenegro,587689.0,,25.98315,25.52961,25.75638,,74.0,Europe
1982,Montenegro,595353.0,,25.97993,25.54953,25.76473,,74.1,Europe
1983,Montenegro,602964.0,,25.97328,25.5734,25.773339999999997,,74.1,Europe
1984,Montenegro,609433.0,,25.96887,25.59635,25.78261,,74.2,Europe
1985,Montenegro,614011.0,,25.95966,25.61765,25.788655,,74.2,Europe
1986,Montenegro,616357.0,,25.94609,25.63735,25.79172,,74.3,Europe
1987,Montenegro,616796.0,,25.92096,25.65933,25.790145000000003,,74.5,Europe
1988,Montenegro,616055.0,,25.89781,25.68741,25.79261,,74.6,Europe
1989,Montenegro,615201.0,,25.86329,25.7123,25.787795,,74.8,Europe
1990,Montenegro,614999.0,,25.83357,25.74268,25.788125,,75.0,Europe
1991,Montenegro,615743.0,,25.78189,25.76415,25.773020000000002,,74.9,Europe
1992,Montenegro,617174.0,,25.70259,25.76374,25.733165,,74.7,Europe
1993,Montenegro,618851.0,,25.5708,25.70893,25.639865,,74.4,Europe
1994,Montenegro,620088.0,,25.44965,25.66753,25.55859,,74.2,Europe
1995,Montenegro,620415.0,,25.37074,25.64686,25.5088,,74.0,Europe
1996,Montenegro,619696.0,,25.3582,25.6866,25.522399999999998,,73.8,Europe
1997,Montenegro,618192.0,,25.36535,25.73129,25.54832,,73.7,Europe
1998,Montenegro,616308.0,,25.37268,25.78081,25.576745,,73.6,Europe
1999,Montenegro,614623.0,,25.36997,25.8196,25.594785,,73.6,Europe
2000,Montenegro,613557.0,,25.37174,25.8595,25.61562,6620.0,73.8,Europe
2001,Montenegro,613239.0,,25.37664,25.91759,25.647115,6870.0,74.0,Europe
2002,Montenegro,613543.0,,25.39524,25.98394,25.689590000000003,7170.0,74.3,Europe
2003,Montenegro,614322.0,,25.43526,26.07903,25.757145,7530.0,74.5,Europe
2004,Montenegro,615332.0,,25.47722,26.17555,25.826385000000002,8050.0,74.7,Europe
1980,Morocco,20071902.0,95.89,23.63014,23.2176,23.42387,1090.0,61.0,Africa
1981,Morocco,20564359.0,93.15,23.72576,23.29614,23.51095,1120.0,61.7,Africa
1982,Morocco,21070647.0,90.41,23.82666,23.37691,23.601785,1280.0,62.7,Africa
1983,Morocco,21583746.0,93.15,23.91207,23.45429,23.68318,1270.0,63.3,Africa
1984,Morocco,22094516.0,87.67,24.00485,23.52726,23.766055,1330.0,64.0,Africa
1985,Morocco,22596133.0,84.93,24.09159,23.60259,23.84709,1410.0,64.6,Africa
1986,Morocco,23084731.0,84.93,24.19255,23.68938,23.940965,1530.0,65.2,Africa
1987,Morocco,23560825.0,84.93,24.2791,23.76385,24.021475000000002,1500.0,65.7,Africa
1988,Morocco,24027330.0,90.41,24.37327,23.85318,24.113225,1680.0,66.1,Africa
1989,Morocco,24489354.0,84.93,24.4631,23.94904,24.20607,1720.0,66.6,Africa
1990,Morocco,24950128.0,84.93,24.56496,24.03563,24.300295,1870.0,67.2,Africa
1991,Morocco,25410178.0,84.93,24.66862,24.13242,24.40052,2020.0,67.6,Africa
1992,Morocco,25866445.0,90.41,24.75536,24.22001,24.487685,1950.0,67.9,Africa
1993,Morocco,26314339.0,95.89,24.83756,24.30474,24.57115,1930.0,68.2,Africa
1994,Morocco,26747660.0,95.89,24.9286,24.39779,24.663195,2150.0,68.7,Africa
1995,Morocco,27161889.0,93.15,25.00936,24.4719,24.740630000000003,2020.0,69.0,Africa
1996,Morocco,27556892.0,90.41,25.0997,24.55772,24.82871,2280.0,69.5,Africa
1997,Morocco,27934014.0,95.89,25.19117,24.64174,24.916455,2250.0,69.8,Africa
1998,Morocco,28292299.0,98.63,25.28935,24.72833,25.00884,2440.0,70.2,Africa
1999,Morocco,28630973.0,87.67,25.3844,24.80851,25.096455,2460.0,70.5,Africa
2000,Morocco,28950553.0,101.37,25.46713,24.88582,25.176475,2520.0,70.9,Africa
2001,Morocco,29250983.0,90.41,25.56386,24.96542,25.26464,2740.0,71.2,Africa
2002,Morocco,29535591.0,93.15,25.65263,25.05147,25.35205,2850.0,71.5,Africa
2003,Morocco,29812685.0,98.63,25.75005,25.13929,25.444670000000002,3060.0,71.7,Africa
2004,Morocco,30093109.0,98.63,25.85092,25.22994,25.54043,3280.0,71.9,Africa
1980,Mozambique,11936379.0,30.14,20.57566,20.43321,20.504435,210.0,50.3,Africa
1981,Mozambique,12228508.0,30.14,20.63127,20.45127,20.54127,230.0,47.6,Africa
1982,Mozambique,12511864.0,27.4,20.67721,20.46667,20.571939999999998,220.0,47.8,Africa
1983,Mozambique,12766859.0,16.44,20.70524,20.47859,20.591915,190.0,47.8,Africa
1984,Mozambique,12968335.0,16.44,20.74128,20.48482,20.61305,180.0,45.2,Africa
1985,Mozambique,13102982.0,5.48,20.77562,20.4781,20.62686,190.0,45.1,Africa
1986,Mozambique,13155271.0,8.22,20.81005,20.48316,20.646605,180.0,47.0,Africa
1987,Mozambique,13142516.0,10.96,20.86262,20.50792,20.68527,210.0,47.2,Africa
1988,Mozambique,13124285.0,10.96,20.93701,20.5416,20.739305,240.0,50.3,Africa
1989,Mozambique,13181941.0,8.22,21.02032,20.58594,20.803130000000003,250.0,50.6,Africa
1990,Mozambique,13371971.0,5.48,21.11337,20.63906,20.876215000000002,270.0,50.7,Africa
1991,Mozambique,13719853.0,5.48,21.20576,20.68369,20.944725,290.0,50.8,Africa
1992,Mozambique,14203987.0,2.74,21.28749,20.71624,21.001865,260.0,50.9,Africa
1993,Mozambique,14775877.0,10.96,21.37467,20.75391,21.06429,280.0,51.0,Africa
1994,Mozambique,15363065.0,10.96,21.46524,20.79259,21.128915,290.0,51.2,Africa
1995,Mozambique,15913101.0,10.96,21.5569,20.82918,21.19304,300.0,51.2,Africa
1996,Mozambique,16410777.0,10.96,21.66066,20.87,21.26533,330.0,51.2,Africa
1997,Mozambique,16872896.0,8.22,21.77595,20.92308,21.349515,360.0,51.2,Africa
1998,Mozambique,17317376.0,8.22,21.89939,20.98645,21.44292,390.0,51.3,Africa
1999,Mozambique,17774066.0,10.96,22.03536,21.05083,21.543095,420.0,51.4,Africa
2000,Mozambique,18264536.0,38.36,22.16763,21.11392,21.640774999999998,420.0,51.3,Africa
2001,Mozambique,18792357.0,38.36,22.3062,21.19397,21.750085,460.0,51.8,Africa
2002,Mozambique,19348715.0,30.14,22.44782,21.28235,21.865085,510.0,51.8,Africa
2003,Mozambique,19928496.0,19.18,22.59521,21.37949,21.98735,540.0,52.1,Africa
2004,Mozambique,20523159.0,19.18,22.74372,21.48161,22.112665,570.0,52.3,Africa
1980,Namibia,1012761.0,93.15,23.01509,21.08291,22.049,1970.0,59.3,Africa
1981,Namibia,1034446.0,93.15,23.06663,21.10802,22.087325,2380.0,59.6,Africa
1982,Namibia,1056758.0,93.15,23.11357,21.13112,22.122345,2400.0,59.8,Africa
1983,Namibia,1081740.0,95.89,23.15068,21.1489,22.149790000000003,2490.0,60.2,Africa
1984,Namibia,1112044.0,95.89,23.182,21.1646,22.173299999999998,2440.0,60.6,Africa
1985,Namibia,1149389.0,95.89,23.20383,21.17665,22.19024,2100.0,60.9,Africa
1986,Namibia,1194769.0,93.15,23.22676,21.18981,22.208285,2290.0,61.2,Africa
1987,Namibia,1247186.0,93.15,23.2566,21.20287,22.229734999999998,2630.0,61.5,Africa
1988,Namibia,1303879.0,90.41,23.28104,21.21441,22.247725000000003,2440.0,61.5,Africa
1989,Namibia,1360921.0,90.41,23.30411,21.22541,22.264760000000003,2650.0,61.6,Africa
1990,Namibia,1415447.0,90.41,23.32627,21.2326,22.279435,2930.0,61.5,Africa
1991,Namibia,1466152.0,93.15,23.36231,21.25007,22.30619,3230.0,61.7,Africa
1992,Namibia,1513689.0,93.15,23.41192,21.27006,22.340989999999998,3320.0,61.6,Africa
1993,Namibia,1559480.0,93.15,23.46218,21.28986,22.37602,3270.0,61.4,Africa
1994,Namibia,1605828.0,95.89,23.52324,21.3172,22.42022,3460.0,60.6,Africa
1995,Namibia,1654214.0,93.15,23.59629,21.34968,22.472985,3690.0,59.9,Africa
1996,Namibia,1705349.0,82.19,23.68042,21.38736,22.53389,3670.0,58.9,Africa
1997,Namibia,1758097.0,76.71,23.79157,21.44053,22.61605,3780.0,57.7,Africa
1998,Namibia,1809920.0,68.49,23.90315,21.50213,22.702640000000002,3870.0,56.4,Africa
1999,Namibia,1857320.0,65.75,24.02033,21.57426,22.797295,3840.0,55.0,Africa
2000,Namibia,1897953.0,63.01,24.14935,21.66432,22.906835,4020.0,53.6,Africa
2001,Namibia,1931005.0,63.01,24.27273,21.75061,23.011670000000002,4030.0,52.9,Africa
2002,Namibia,1957749.0,65.75,24.39392,21.84144,23.11768,4260.0,52.0,Africa
2003,Namibia,1980531.0,84.93,24.51673,21.94967,23.2332,4610.0,51.5,Africa
2004,Namibia,2002745.0,84.93,24.64467,22.07364,23.359155,5070.0,51.3,Africa
1980,Nepal,14890080.0,0.0,18.67922,20.9636,19.82141,270.0,52.4,Asia
1981,Nepal,15237302.0,5.48,18.7062,20.92431,19.815255,310.0,52.8,Asia
1982,Nepal,15596012.0,5.48,18.73518,20.88984,19.81251,340.0,53.4,Asia
1983,Nepal,15963746.0,2.74,18.76983,20.8529,19.811365000000002,330.0,53.8,Asia
1984,Nepal,16337117.0,5.48,18.81432,20.81872,19.816519999999997,370.0,54.3,Asia
1985,Nepal,16714335.0,5.48,18.8714,20.78904,19.83022,390.0,54.9,Asia
1986,Nepal,17091959.0,10.96,18.92608,20.75913,19.842605,410.0,55.5,Asia
1987,Nepal,17472138.0,5.48,18.98501,20.72783,19.85642,420.0,56.0,Asia
1988,Nepal,17865238.0,8.22,19.06376,20.70202,19.88289,460.0,56.5,Asia
1989,Nepal,18285434.0,8.22,19.14384,20.67723,19.910535000000003,480.0,57.2,Asia
1990,Nepal,18741688.0,8.22,19.21536,20.65819,19.936775,510.0,57.7,Asia
1991,Nepal,19237322.0,8.22,19.29066,20.64725,19.968955,550.0,58.3,Asia
1992,Nepal,19765570.0,8.22,19.36406,20.63693,20.000495,570.0,59.1,Asia
1993,Nepal,20312687.0,10.96,19.43255,20.63084,20.031695,590.0,59.3,Asia
1994,Nepal,20859421.0,5.48,19.5024,20.63165,20.067025,640.0,60.0,Asia
1995,Nepal,21390905.0,8.22,19.57614,20.63472,20.10543,660.0,60.6,Asia
1996,Nepal,21902534.0,8.22,19.64958,20.63549,20.142535000000002,690.0,61.3,Asia
1997,Nepal,22395247.0,10.96,19.73039,20.64214,20.186265,720.0,62.0,Asia
1998,Nepal,22866496.0,10.96,19.81407,20.64776,20.230915000000003,730.0,62.5,Asia
1999,Nepal,23315053.0,16.44,19.90124,20.65933,20.280285,760.0,63.2,Asia
2000,Nepal,23740145.0,13.7,19.98358,20.67479,20.329185000000003,800.0,63.7,Asia
2001,Nepal,24140941.0,10.96,20.07634,20.69141,20.383875,840.0,64.3,Asia
2002,Nepal,24516969.0,10.96,20.16195,20.70203,20.43199,830.0,64.4,Asia
2003,Nepal,24868900.0,10.96,20.2522,20.71377,20.482985,860.0,65.2,Asia
2004,Nepal,25198130.0,10.96,20.34916,20.72315,20.536155,910.0,65.6,Asia
1980,Netherlands,14103279.0,123.29,24.01055,24.12897,24.06976,9960.0,75.8,Europe
1981,Netherlands,14181967.0,109.59,24.02468,24.15129,24.087985,10650.0,76.0,Europe
1982,Netherlands,14255051.0,117.81,24.0424,24.17799,24.110195,11110.0,76.1,Europe
1983,Netherlands,14325363.0,117.81,24.05584,24.20056,24.1282,11800.0,76.2,Europe
1984,Netherlands,14396606.0,98.63,24.07384,24.22622,24.15003,12610.0,76.3,Europe
1985,Netherlands,14471591.0,112.33,24.09976,24.25089,24.175325,13100.0,76.4,Europe
1986,Netherlands,14551065.0,112.33,24.12684,24.28017,24.203505,13710.0,76.4,Europe
1987,Netherlands,14634787.0,115.07,24.15393,24.31371,24.23382,14460.0,76.7,Europe
1988,Netherlands,14723266.0,134.25,24.19634,24.35609,24.276215,15310.0,76.9,Europe
1989,Netherlands,14816751.0,142.47,24.23989,24.40036,24.320124999999997,16530.0,76.9,Europe
1990,Netherlands,14915139.0,153.43,24.30339,24.46741,24.3854,17510.0,77.0,Europe
1991,Netherlands,15019184.0,161.64,24.36948,24.53565,24.452565,18510.0,77.1,Europe
1992,Netherlands,15128288.0,153.43,24.43897,24.61928,24.529125,19050.0,77.2,Europe
1993,Netherlands,15239262.0,147.95,24.50912,24.69735,24.603234999999998,19710.0,77.2,Europe
1994,Netherlands,15347792.0,134.25,24.57449,24.7679,24.671195,20740.0,77.4,Europe
1995,Netherlands,15450803.0,131.51,24.64407,24.84707,24.74557,21890.0,77.5,Europe
1996,Netherlands,15546647.0,126.03,24.72222,24.92677,24.824495,22860.0,77.6,Europe
1997,Netherlands,15636131.0,126.03,24.78646,25.00139,24.893925000000003,24430.0,77.8,Europe
1998,Netherlands,15721627.0,126.03,24.85621,25.08457,24.970390000000002,25220.0,77.9,Europe
1999,Netherlands,15806771.0,123.29,24.92186,25.17431,25.048085,27220.0,78.0,Europe
2000,Netherlands,15894016.0,123.29,24.9958,25.26476,25.13028,30040.0,78.1,Europe
2001,Netherlands,15984365.0,126.03,25.05742,25.35808,25.20775,31010.0,78.2,Europe
2002,Netherlands,16076427.0,134.25,25.11372,25.45318,25.283450000000002,32230.0,78.4,Europe
2003,Netherlands,16167421.0,142.47,25.16538,25.53967,25.352525,32060.0,78.7,Europe
2004,Netherlands,16253397.0,142.47,25.2287,25.62767,25.428185,34070.0,79.1,Europe
1980,New Zealand,3146771.0,126.03,24.16873,25.26155,24.715139999999998,8340.0,73.2,Oceania
1981,New Zealand,3164965.0,126.03,24.26687,25.31869,24.79278,9380.0,73.5,Oceania
1982,New Zealand,3188664.0,134.25,24.37293,25.37423,24.87358,10230.0,73.8,Oceania
1983,New Zealand,3215826.0,120.55,24.46889,25.43056,24.949725,10660.0,73.9,Oceania
1984,New Zealand,3243078.0,128.77,24.56961,25.49691,25.03326,11350.0,74.1,Oceania
1985,New Zealand,3268192.0,128.77,24.66795,25.56261,25.11528,11650.0,74.1,Oceania
1986,New Zealand,3290132.0,145.21,24.78283,25.63663,25.20973,12270.0,74.2,Oceania
1987,New Zealand,3310408.0,153.43,24.90259,25.71278,25.307685,12530.0,74.5,Oceania
1988,New Zealand,3332297.0,145.21,25.01676,25.78555,25.401155000000003,13230.0,74.7,Oceania
1989,New Zealand,3360350.0,142.47,25.13153,25.85735,25.49444,13740.0,75.1,Oceania
1990,New Zealand,3397534.0,142.47,25.25988,25.9278,25.59384,14170.0,75.6,Oceania
1991,New Zealand,3445596.0,142.47,25.38032,25.98728,25.683799999999998,13460.0,76.0,Oceania
1992,New Zealand,3502765.0,142.47,25.49846,26.05001,25.774235,13930.0,76.3,Oceania
1993,New Zealand,3564227.0,136.99,25.62123,26.12349,25.87236,14680.0,76.5,Oceania
1994,New Zealand,3623181.0,145.21,25.75747,26.20156,25.979515,15730.0,76.8,Oceania
1995,New Zealand,3674886.0,128.77,25.89278,26.28952,26.09115,16520.0,77.0,Oceania
1996,New Zealand,3717239.0,139.73,26.01873,26.38163,26.200180000000003,16790.0,77.2,Oceania
1997,New Zealand,3752102.0,153.43,26.14364,26.46966,26.30665,17590.0,77.5,Oceania
1998,New Zealand,3783516.0,153.43,26.26226,26.54919,26.405725,18070.0,77.9,Oceania
1999,New Zealand,3817489.0,158.9,26.38412,26.64585,26.514985,18990.0,78.2,Oceania
2000,New Zealand,3858234.0,158.9,26.49639,26.75492,26.625655000000002,19870.0,78.5,Oceania
2001,New Zealand,3906911.0,161.64,26.60665,26.87056,26.738605,20970.0,78.7,Oceania
2002,New Zealand,3961695.0,161.64,26.72162,26.9948,26.85821,21740.0,79.0,Oceania
2003,New Zealand,4020195.0,164.38,26.82615,27.11813,26.97214,22400.0,79.2,Oceania
2004,New Zealand,4078779.0,164.38,26.94393,27.24742,27.095675,23180.0,79.5,Oceania
1980,Nicaragua,3249910.0,120.55,24.39298,24.02412,24.208550000000002,1240.0,67.5,North America
1981,Nicaragua,3342666.0,117.81,24.49331,24.08819,24.290750000000003,1360.0,67.6,North America
1982,Nicaragua,3435527.0,131.51,24.6017,24.14205,24.371875000000003,1410.0,67.8,North America
1983,Nicaragua,3527935.0,128.77,24.71703,24.1966,24.456815,1490.0,65.4,North America
1984,Nicaragua,3619252.0,128.77,24.82252,24.25427,24.538395,1500.0,64.8,North America
1985,Nicaragua,3709091.0,128.77,24.93161,24.30151,24.61656,1440.0,65.3,North America
1986,Nicaragua,3796914.0,128.77,25.03886,24.35246,24.69566,1480.0,66.8,North America
1987,Nicaragua,3882940.0,120.55,25.15379,24.39314,24.773465,1510.0,66.9,North America
1988,Nicaragua,3968453.0,104.11,25.23323,24.43531,24.83427,1160.0,70.1,North America
1989,Nicaragua,4055262.0,112.33,25.32109,24.47409,24.89759,1060.0,72.7,North America
1990,Nicaragua,4144564.0,109.59,25.38449,24.51608,24.950285,1330.0,73.6,North America
1991,Nicaragua,4236805.0,98.63,25.45867,24.5551,25.006885,1070.0,73.7,North America
1992,Nicaragua,4331273.0,95.89,25.53986,24.60781,25.073835000000003,990.0,73.4,North America
1993,Nicaragua,4426577.0,93.15,25.62396,24.6547,25.13933,1030.0,73.3,North America
1994,Nicaragua,4520727.0,90.41,25.73862,24.70176,25.220190000000002,1180.0,73.6,North America
1995,Nicaragua,4612229.0,95.89,25.85981,24.75597,25.30789,1320.0,73.7,North America
1996,Nicaragua,4700777.0,101.37,25.9864,24.80855,25.397475,1430.0,74.0,North America
1997,Nicaragua,4786641.0,109.59,26.1071,24.86823,25.487665,1510.0,74.4,North America
1998,Nicaragua,4869627.0,104.11,26.24303,24.94007,25.591549999999998,1610.0,72.7,North America
1999,Nicaragua,4949661.0,104.11,26.37244,25.02261,25.697525,1720.0,75.2,North America
2000,Nicaragua,5026792.0,101.37,26.51048,25.10603,25.808255000000003,1800.0,75.6,North America
2001,Nicaragua,5100750.0,98.63,26.65338,25.1895,25.921439999999997,1850.0,75.9,North America
2002,Nicaragua,5171736.0,101.37,26.78785,25.26476,26.026305,1890.0,76.0,North America
2003,Nicaragua,5240876.0,98.63,26.92288,25.33901,26.130944999999997,1950.0,76.1,North America
2004,Nicaragua,5309703.0,98.63,27.0653,25.42519,26.245245,2100.0,76.3,North America
1980,Niger,5963159.0,10.96,19.9383,20.52134,20.22982,440.0,43.9,Africa
1981,Niger,6129762.0,10.96,20.02624,20.56417,20.295205000000003,470.0,43.7,Africa
1982,Niger,6299343.0,13.7,20.11358,20.60781,20.360695,490.0,44.2,Africa
1983,Niger,6472971.0,16.44,20.19937,20.64086,20.420115,470.0,44.4,Africa
1984,Niger,6652110.0,19.18,20.25888,20.6501,20.45449,390.0,44.4,Africa
1985,Niger,6838170.0,19.18,20.33168,20.64729,20.489485000000002,430.0,44.7,Africa
1986,Niger,7031675.0,19.18,20.39645,20.65594,20.526195,460.0,44.8,Africa
1987,Niger,7233482.0,19.18,20.45084,20.66154,20.55619,450.0,45.3,Africa
1988,Niger,7445788.0,16.44,20.50339,20.66368,20.583534999999998,490.0,45.9,Africa
1989,Niger,7671233.0,16.44,20.55728,20.66718,20.612229999999997,510.0,46.5,Africa
1990,Niger,7911884.0,13.7,20.62778,20.67435,20.651065000000003,500.0,47.1,Africa
1991,Niger,8168834.0,10.96,20.68726,20.67518,20.68122,510.0,47.7,Africa
1992,Niger,8442330.0,10.96,20.7415,20.67278,20.70714,470.0,48.0,Africa
1993,Niger,8732500.0,8.22,20.78827,20.67461,20.73144,480.0,48.3,Africa
1994,Niger,9039088.0,8.22,20.83253,20.68006,20.756295,490.0,48.8,Africa
1995,Niger,9361912.0,16.44,20.88375,20.69191,20.78783,490.0,49.0,Africa
1996,Niger,9701730.0,16.44,20.94504,20.70413,20.824585,500.0,49.9,Africa
1997,Niger,10058960.0,16.44,21.03958,20.7205,20.88004,510.0,50.5,Africa
